,Text,Lemma,POS,Tag,Dependency,Alphabetical,Stopword
1649,twiceenhances,twiceenhance,VERB,VBZ,conj,True,False
1650,assetslimited,assetslimite,VERB,VBN,acl,True,False
1651,resolution,resolution,NOUN,NN,nmod,True,False
1652,prompt,prompt,VERB,VBP,ccomp,True,False
1653,listsensures,listsensure,NOUN,NNS,compound,True,False
1654,coverage,coverage,NOUN,NN,dobj,True,False
1655,riskstimulates,riskstimulate,NOUN,NNS,pobj,True,False
1656,levelchoice,levelchoice,NOUN,NN,attr,True,False
1657,applicationquestionnaireencourages,applicationquestionnaireencourage,NOUN,NNS,pobj,True,False
1658,riskssuccess,riskssuccess,NOUN,NN,dobj,True,False
1659,questionslimited,questionslimite,VERB,VBN,pobj,True,False
1660,reformatting,reformatting,NOUN,NN,attr,True,False
1661,questionsdetailed,questionsdetaile,VERB,VBN,amod,True,False
1662,brainstormingensures,brainstormingensure,NOUN,NNS,compound,True,False
1663,tests,test,NOUN,NNS,pobj,True,False
1664,spots,spot,NOUN,NNS,pobj,True,False
1665,omissionsnone,omissionsnone,NOUN,NN,conj,True,False
1666,rbs,rbs,NOUN,NN,dobj,True,False
1667,projectroot,projectroot,NOUN,NN,pobj,True,False
1668,risksallows,risksallow,VERB,VBZ,ccomp,True,False
1669,responsescan,responsescan,NOUN,NN,pobj,True,False
1670,causescan,causescan,NOUN,NN,dobj,True,False
1671,oversimplify,oversimplify,VERB,VBP,xcomp,True,False
1672,hide,hide,VERB,VB,conj,True,False
1673,existence,existence,NOUN,NN,dobj,True,False
1674,causesthere,causesthere,NOUN,NN,pobj,True,False
1675,causewillingness,causewillingness,NOUN,NN,pobj,True,False
1676,workaroundsswot,workaroundsswot,NOUN,NN,compound,True,False
1677,opportunitiesoffers,opportunitiesoffer,NOUN,NNS,conj,True,False
1678,opportunitiesfocus,opportunitiesfocus,NOUN,NN,conj,True,False
1679,generated,generate,VERB,VBN,amod,True,False
1680,riskstends,riskstend,NOUN,NNS,dobj,True,False
1681,adherence,adherence,NOUN,NN,attr,True,False
1682,confusing,confuse,VERB,VBG,xcomp,True,False
1683,applicationsystem,applicationsystem,NOUN,NN,compound,True,False
1684,techniquesproduces,techniquesproduce,NOUN,NNS,pobj,True,False
1685,risksrequires,risksrequire,NOUN,NNS,conj,True,False
1686,software,software,NOUN,NN,dobj,True,False
1687,modelsfocuses,modelsfocuse,NOUN,NNS,dobj,True,False
1688,probabilityunderstanding,probabilityunderstanding,NOUN,NN,pobj,True,False
1689,feedbackcompetence,feedbackcompetence,NOUN,NN,pobj,True,False
1690,outputquality,outputquality,NOUN,NN,dobj,True,False
1691,wbs,wb,NOUN,NNS,pobj,True,False
1692,reviewensures,reviewensure,NOUN,NNS,prep,True,False
1693,consideredprovides,consideredprovide,NOUN,NNS,attr,True,False
1694,assumption,assumption,NOUN,NN,compound,True,False
1695,constraint,constraint,NOUN,NN,nsubj,True,False
1696,affected,affect,VERB,VBN,ccomp,True,False
1697,answered,answer,VERB,VBN,advcl,True,False
1698,prove,prove,VERB,VB,conj,True,False
1699,leading,lead,VERB,VBG,ccomp,True,False
1700,fields,field,NOUN,NNS,pobj,True,False
1701,brainstorm,brainstorm,NOUN,NN,dobj,True,False
1702,remove,remove,VERB,VB,advcl,True,False
1703,split,split,VERB,VBN,advcl,True,False
1704,projecto,projecto,NOUN,NN,dobj,True,False
1705,ambition,ambition,NOUN,NN,ccomp,True,False
1706,career,career,NOUN,NN,compound,True,False
1707,remuneration,remuneration,NOUN,NN,compound,True,False
1708,ishikawa,ishikawa,NOUN,NN,compound,True,False
1709,checklists,checklist,NOUN,NNS,compound,True,False
1710,compiled,compile,VERB,VBN,conj,True,False
1711,subcategory,subcategory,NOUN,NN,nmod,True,False
1712,delphi,delphi,NOUN,NN,compound,True,False
1713,polling,polling,NOUN,NN,dobj,True,False
1714,gathers,gather,VERB,VBZ,ROOT,True,False
1715,circulates,circulate,VERB,VBZ,conj,True,False
1716,attribution,attribution,NOUN,NN,pobj,True,False
1717,revise,revise,VERB,VB,relcl,True,False
1718,subcontracts,subcontract,NOUN,NNS,conj,True,False
1719,stipulations,stipulation,NOUN,NNS,nsubjpass,True,False
1720,fmea,fmea,NOUN,NN,compound,True,False
1721,failure,failure,NOUN,NN,compound,True,False
1722,modes,mode,NOUN,NNS,nsubj,True,False
1723,structured,structure,VERB,VBN,acl,True,False
1724,logic,logic,NOUN,NN,pobj,True,False
1725,engineering,engineering,NOUN,NN,compound,True,False
1726,contexts,context,NOUN,NNS,pobj,True,False
1727,reliablentherefore,reliablentherefore,NOUN,NN,dobj,True,False
1728,crash,crash,NOUN,NN,pobj,True,False
1729,road,road,NOUN,NN,nmod,True,False
1730,junction,junction,NOUN,NN,nmod,True,False
1731,force,force,NOUN,NN,compound,True,False
1732,driving,drive,VERB,VBG,dobj,True,False
1733,forces,force,NOUN,NNS,dobj,True,False
1734,restraining,restrain,VERB,VBG,conj,True,False
1735,showing,show,VERB,VBG,acl,True,False
1736,entities,entity,NOUN,NNS,compound,True,False
1737,influence,influence,NOUN,NN,compound,True,False
1738,bidding,bidding,NOUN,NN,compound,True,False
1739,atmosphere,atmosphere,NOUN,NN,pobj,True,False
1740,adaptation,adaptation,NOUN,NN,attr,True,False
1741,discuss,discuss,VERB,VB,conj,True,False
1742,participant,participant,NOUN,NN,pobj,True,False
1743,reviewing,review,VERB,VBG,pcomp,True,False
1744,exercises,exercise,NOUN,NNS,dobj,True,False
1745,repositories,repository,NOUN,NNS,pobj,True,False
1746,stimulate,stimulate,VERB,VB,xcomp,True,False
1747,headings,heading,NOUN,NNS,pobj,True,False
1748,pestle,pestle,NOUN,NN,compound,True,False
1749,environmental,environmental,NOUN,NN,dobj,True,False
1750,tecop,tecop,NOUN,NN,nmod,True,False
1751,spectrum,spectrum,NOUN,NN,nmod,True,False
1752,socio,socio,NOUN,NN,nmod,True,False
1753,technology,technology,NOUN,NN,dobj,True,False
1754,market,market,NOUN,NN,dep,True,False
1755,questionnaire,questionnaire,NOUN,NN,dep,True,False
1756,question,question,NOUN,NN,compound,True,False
1757,reaching,reach,VERB,VBG,amod,True,False
1758,rework,rework,NOUN,NN,nmod,True,False
1759,slips,slip,VERB,VBZ,ccomp,True,False
1760,morale,morale,NOUN,NN,compound,True,False
1761,mistrust,mistrust,NOUN,NN,dobj,True,False
1762,started,start,VERB,VBN,acl,True,False
1763,mature,mature,VERB,VB,ROOT,True,False
1764,ignored,ignore,VERB,VBD,ccomp,True,False
1765,entry,entry,NOUN,NN,compound,True,False
1766,hastening,hasten,VERB,VBG,acl,True,False
1767,speed,speed,VERB,VB,acl,True,False
1768,es,e,VERB,VBZ,ROOT,True,False
1769,interpretation,interpretation,NOUN,NN,dobj,True,False
1770,leveraging,leverage,VERB,VBG,pcomp,True,False
1771,feed,feed,NOUN,NN,dobj,True,False
1772,instability,instability,NOUN,NN,conj,True,False
1773,sd,sd,NOUN,NN,compound,True,False
1774,systemos,systemo,NOUN,NNS,compound,True,False
1775,undifferentiated,undifferentiate,VERB,VBN,amod,True,False
1776,tend,tend,VERB,VBP,conj,True,False
1777,indicated,indicate,VERB,VBN,acl,True,False
1778,calibrate,calibrate,VERB,VB,relcl,True,False
1779,omoderate,omoderate,NOUN,NN,compound,True,False
1780,timeo,timeo,NOUN,NN,pobj,True,False
1781,perceived,perceive,VERB,VBN,advcl,True,False
1782,smes,sme,NOUN,NNS,pobj,True,False
1783,matrix,matrix,NOUN,NN,conj,True,False
1784,ranking,rank,VERB,VBG,acl,True,False
1785,assigning,assign,VERB,VBG,pcomp,True,False
1786,estimation,estimation,NOUN,NN,conj,True,False
1787,qualify,qualify,VERB,VBP,relcl,True,False
1788,designate,designate,VERB,VB,xcomp,True,False
1789,utility,utility,NOUN,NN,compound,True,False
1790,function,function,NOUN,NN,compound,True,False
1791,committees,committee,NOUN,NNS,pobj,True,False
1792,pair,pair,NOUN,NN,pobj,True,False
1793,ahp,ahp,NOUN,NN,compound,True,False
1794,ranges,range,NOUN,NNS,pobj,True,False
1795,move,move,VERB,VBP,advcl,True,True
1796,causing,cause,VERB,VBG,pcomp,True,False
1797,pain,pain,NOUN,NN,pobj,True,False
1798,analyst,analyst,NOUN,NN,nsubj,True,False
1799,definitions,definition,NOUN,NNS,pobj,True,False
1800,notenopportunities,notenopportunitie,NOUN,NNS,nsubj,True,False
1801,treated,treat,VERB,VBN,xcomp,True,False
1802,representing,represent,VERB,VBG,pcomp,True,False
1803,saving,saving,NOUN,NN,dobj,True,False
1804,functionality,functionality,NOUN,NN,conj,True,False
1805,interpreted,interpret,VERB,VBN,conj,True,False
1806,delays,delay,NOUN,NNS,nsubj,True,False
1807,sort,sort,VERB,VB,xcomp,True,False
1808,classes,class,NOUN,NNS,conj,True,False
1809,preferences,preference,NOUN,NNS,dobj,True,False
1810,prefer,prefer,VERB,VB,ROOT,True,False
1811,achieve,achieve,VERB,VB,xcomp,True,False
1812,trade,trade,NOUN,NN,compound,True,False
1813,offs,off,NOUN,NNS,nsubjpass,True,False
1814,affecting,affect,VERB,VBG,acl,True,False
1815,decided,decide,VERB,VBN,ccomp,True,False
1816,spreadsheet,spreadsheet,NOUN,NN,compound,True,False
1817,computations,computation,NOUN,NNS,pobj,True,False
1818,operate,operate,VERB,VBP,advcl,True,False
1819,answers,answer,NOUN,NNS,dobj,True,False
1820,date,date,NOUN,NN,pobj,True,False
1821,budgeted,budget,VERB,VBN,amod,True,False
1822,face,face,NOUN,NN,pobj,True,False
1823,changed,change,VERB,VBN,conj,True,False
1824,seem,seem,VERB,VBP,relcl,True,True
1825,occurrences,occurrence,NOUN,NNS,pobj,True,False
1826,quantify,quantify,VERB,VB,relcl,True,False
1827,absence,absence,NOUN,NN,pobj,True,False
1828,meaning,mean,VERB,VBG,advcl,True,False
1829,functions,function,NOUN,NNS,pobj,True,False
1830,structuring,structuring,NOUN,NN,dobj,True,False
1831,trees,tree,NOUN,NNS,nsubj,True,False
1832,reward,reward,NOUN,NN,conj,True,False
1833,makers,maker,NOUN,NNS,pobj,True,False
1834,specifydecision,specifydecision,NOUN,NN,compound,True,False
1835,resistance,resistance,NOUN,NN,attr,True,False
1836,makingavailability,makingavailability,NOUN,NN,dobj,True,False
1837,solve,solve,VERB,VB,conj,True,False
1838,treeexpected,treeexpecte,VERB,VBN,amod,True,False
1839,outcomesit,outcomesit,NOUN,NN,dobj,True,False
1840,emv,emv,NOUN,NN,nsubj,True,False
1841,softwareassessment,softwareassessment,NOUN,NN,dobj,True,False
1842,eventso,eventso,NOUN,NN,compound,True,False
1843,provideemv,provideemv,NOUN,NN,acl,True,False
1844,opinions,opinion,NOUN,NNS,conj,True,False
1845,difference,difference,NOUN,NN,pobj,True,False
1846,vary,vary,VERB,VB,xcomp,True,False
1847,simultaneouslycalculates,simultaneouslycalculate,NOUN,NNS,ccomp,True,False
1848,reality,reality,NOUN,NN,dobj,True,False
1849,projectprovides,projectprovide,NOUN,NNS,pobj,True,False
1850,bugging,bugging,NOUN,NN,pobj,True,False
1851,analystsimulation,analystsimulation,NOUN,NN,pobj,True,False
1852,resisted,resist,VERB,VBN,ccomp,True,False
1853,acquired,acquire,VERB,VBN,relcl,True,False
1854,barrier,barrier,NOUN,NN,dobj,True,False
1855,usewill,usewill,NOUN,NN,pobj,True,False
1856,opportunitiescreation,opportunitiescreation,NOUN,NN,conj,True,False
1857,scheduleuse,scheduleuse,NOUN,NN,compound,True,False
1858,summary,summary,NOUN,NN,compound,True,False
1859,collecteduse,collecteduse,NOUN,NN,pobj,True,False
1860,nodes,node,NOUN,NNS,nsubj,True,False
1861,chance,chance,NOUN,NN,pobj,True,False
1862,shapes,shape,NOUN,NNS,pobj,True,False
1863,numbers,number,NOUN,NNS,nsubj,True,False
1864,outss,outss,NOUN,NN,compound,True,False
1865,ows,ow,NOUN,NNS,dobj,True,False
1866,percentages,percentage,NOUN,NNS,nsubj,True,False
1867,rewards,reward,NOUN,NNS,dobj,True,False
1868,otrueo,otrueo,NOUN,NNS,nsubj,True,False
1869,option,option,NOUN,NN,dobj,True,False
1870,node,node,NOUN,NN,pobj,True,False
1871,choosing,choose,VERB,VBG,pcomp,True,False
1872,shelf,shelf,NOUN,NN,compound,True,False
1873,precision,precision,NOUN,NN,compound,True,False
1874,palisade,palisade,NOUN,NN,compound,True,False
1875,corporation,corporation,NOUN,NN,pobj,True,False
1876,computer,computer,NOUN,NN,npadvmod,True,False
1877,computes,compute,VERB,VBZ,acl,True,False
1878,times,time,NOUN,NNS,npadvmod,True,False
1879,drawn,draw,VERB,VBN,acl,True,False
1880,items,item,NOUN,NNS,conj,True,False
1881,solutions,solution,NOUN,NNS,nsubjpass,True,False
1882,histogram,histogram,NOUN,NN,dobj,True,False
1883,compute,compute,VERB,VB,advcl,True,False
1884,finish,finish,NOUN,NN,compound,True,False
1885,pertmaster,pertmaster,NOUN,NN,pobj,True,False
1886,demand,demand,NOUN,NN,compound,True,False
1887,scenarios,scenario,NOUN,NNS,attr,True,False
1888,crystal,crystal,NOUN,NN,compound,True,False
1889,ball,ball,NOUN,NN,compound,True,False
1890,oracle,oracle,NOUN,NN,compound,True,False
1891,hyperion,hyperion,NOUN,NN,pobj,True,False
1892,develops,develop,VERB,VBZ,ccomp,True,False
1893,resultant,resultant,NOUN,NN,amod,True,False
1894,satisfy,satisfy,VERB,VB,ccomp,True,False
1895,appetites,appetite,NOUN,NNS,dobj,True,False
1896,occurrencecan,occurrencecan,NOUN,NN,nsubj,True,False
1897,feeling,feeling,NOUN,NN,dobj,True,False
1898,avoided,avoid,VERB,VBN,advcl,True,False
1899,responseimproves,responseimprove,NOUN,NNS,compound,True,False
1900,image,image,NOUN,NN,dobj,True,False
1901,willingness,willingness,NOUN,NN,dobj,True,False
1902,rationale,rationale,NOUN,NN,dobj,True,False
1903,sponsormakes,sponsormake,NOUN,NNS,pobj,True,False
1904,arbitrarilypolicy,arbitrarilypolicy,NOUN,NN,oprd,True,False
1905,insists,insist,VERB,VBZ,ccomp,True,False
1906,resolving,resolve,VERB,VBG,pcomp,True,False
1907,scheduleaddresses,scheduleaddresse,NOUN,NNS,dobj,True,False
1908,ofeeding,ofeeding,NOUN,NN,pcomp,True,False
1909,absorb,absorb,VERB,VB,xcomp,True,False
1910,path,path,NOUN,NN,compound,True,False
1911,contribution,contribution,NOUN,NN,dobj,True,False
1912,mitigates,mitigate,VERB,VBZ,ccomp,True,False
1913,owork,owork,NOUN,NN,pobj,True,False
1914,processo,processo,NOUN,NN,compound,True,False
1915,obuffer,obuffer,NOUN,NN,compound,True,False
1916,penetrationo,penetrationo,NOUN,NN,compound,True,False
1917,buffersfeeding,buffersfeede,VERB,VBG,amod,True,False
1918,cater,cater,VERB,VB,xcomp,True,False
1919,causesoindicativeo,causesoindicativeo,NOUN,NNS,pobj,True,False
1920,disturb,disturb,VERB,VB,conj,True,False
1921,milestonesassumption,milestonesassumption,NOUN,NN,dobj,True,False
1922,resourcedrequires,resourcedrequire,VERB,VBZ,ccomp,True,False
1923,resourced,resource,VERB,VBN,amod,True,False
1924,scheduleunderstanding,scheduleunderstanding,NOUN,NN,acl,True,False
1925,promises,promise,NOUN,NNS,nsubjpass,True,False
1926,casedelphi,casedelphi,NOUN,NN,compound,True,False
1927,responseforce,responseforce,NOUN,NN,compound,True,False
1928,suggest,suggest,VERB,VB,ccomp,True,False
1929,responsesinterviews,responsesinterview,NOUN,NNS,nsubj,True,False
1930,experienced,experience,VERB,VBD,ccomp,True,False
1931,responsesmulti,responsesmulti,NOUN,NN,compound,True,False
1932,techniquesprovide,techniquesprovide,VERB,VB,ccomp,True,False
1933,counter,counter,NOUN,NN,dative,True,False
1934,resultsneeds,resultsneed,NOUN,NNS,dobj,True,False
1935,criteriapost,criteriapost,NOUN,NN,compound,True,False
1936,stimulates,stimulate,VERB,VBZ,ccomp,True,False
1937,evaluating,evaluate,VERB,VBG,pcomp,True,False
1938,riskcan,riskcan,NOUN,NN,pobj,True,False
1939,envisaged,envisage,VERB,VBD,advcl,True,False
1940,riskscan,riskscan,NOUN,NN,dobj,True,False
1941,analysisprovides,analysisprovide,NOUN,NNS,compound,True,False
1942,consumingall,consumingall,NOUN,NN,compound,True,False
1943,assemble,assemble,VERB,VB,xcomp,True,False
1944,authorization,authorization,NOUN,NN,dobj,True,False
1945,deploy,deploy,VERB,VB,acl,True,False
1946,eventualities,eventuality,NOUN,NNS,pobj,True,False
1947,amounts,amount,NOUN,NNS,dobj,True,False
1948,scores,score,NOUN,NNS,dobj,True,False
1949,oweighto,oweighto,NOUN,NNS,pobj,True,False
1950,orating,orate,VERB,VBG,pcomp,True,False
1951,comparing,compare,VERB,VBG,pcomp,True,False
1952,ratings,rating,NOUN,NNS,pobj,True,False
1953,scenario,scenario,NOUN,NN,appos,True,False
1954,ning,ne,VERB,VBG,dative,True,False
1955,alternatives,alternative,NOUN,NNS,dobj,True,False
1956,offered,offer,VERB,VBN,ccomp,True,False
1957,network,network,NOUN,NN,nsubjpass,True,False
1958,assurance,assurance,NOUN,NN,dobj,True,False
1959,initiates,initiate,NOUN,NNS,conj,True,False
1960,buffer,buffer,NOUN,NN,compound,True,False
1961,penetration,penetration,NOUN,NN,pobj,True,False
1962,adjusting,adjust,VERB,VBG,pcomp,True,False
1963,spend,spend,NOUN,NN,pobj,True,False
1964,releasing,release,VERB,VBG,conj,True,False
1965,waygives,waygive,NOUN,NNS,pobj,True,False
1966,sponsorcould,sponsorcould,NOUN,NN,pobj,True,False
1967,dimensionattention,dimensionattention,NOUN,NN,pobj,True,False
1968,depletion,depletion,NOUN,NN,pobj,True,False
1969,planningaccurate,planningaccurate,NOUN,NN,compound,True,False
1970,sizing,sizing,NOUN,NN,dobj,True,False
1971,relative,relative,NOUN,NN,dobj,True,False
1972,budgetrisk,budgetrisk,NOUN,NN,conj,True,False
1973,teamwell,teamwell,NOUN,NN,pobj,True,False
1974,burden,burden,NOUN,NN,pobj,True,False
1975,places,place,VERB,VBZ,relcl,True,False
1976,teamrisk,teamrisk,NOUN,NN,compound,True,False
1977,reassessmentforces,reassessmentforce,VERB,VBZ,dobj,True,False
1978,schemestatus,schemestatus,NOUN,NN,compound,True,False
1979,verifying,verify,VERB,VBG,pcomp,True,False
1980,understandingcan,understandingcan,NOUN,NN,dobj,True,False
1981,participantsgood,participantsgood,NOUN,NN,compound,True,False
1982,disciplinetrend,disciplinetrend,VERB,VB,csubj,True,False
1983,responsesrequires,responsesrequire,NOUN,NNS,compound,True,False
1984,responsesprovides,responsesprovide,NOUN,NNS,compound,True,False
1985,resultsdoes,resultsdoe,NOUN,NNS,nsubj,True,False
1986,osignith,osignith,NOUN,NN,pobj,True,False
1987,varianceo,varianceo,VERB,VB,ccomp,True,False
1988,ccpm,ccpm,NOUN,NN,pobj,True,False
1989,accommodating,accommodate,VERB,VBG,pcomp,True,False
1990,variability,variability,NOUN,NN,dobj,True,False
1991,sequence,sequence,NOUN,NN,pobj,True,False
1992,adapting,adapt,VERB,VBG,pcomp,True,False
1993,triggering,trigger,VERB,VBG,pcomp,True,False
1994,responded,respond,VERB,VBD,conj,True,False
1995,trend,trend,VERB,VB,conj,True,False
1996,proth,proth,NOUN,NN,nsubj,True,False
1997,indexo,indexo,NOUN,NN,pobj,True,False
1998,formulae,formulae,NOUN,NN,nsubjpass,True,False
1999,systems,system,NOUN,NNS,nsubj,True,False
2000,forecasts,forecast,NOUN,NNS,pobj,True,False
2001,extrapolations,extrapolation,NOUN,NNS,conj,True,False
2002,projections,projection,NOUN,NNS,pobj,True,False
2003,evms,evms,NOUN,NN,dobj,True,False
2004,g,g,NOUN,NN,pobj,True,False
2005,association,association,NOUN,NN,pobj,True,False
2006,bucks,buck,NOUN,NNS,nmod,True,False
2007,managementsapplication,managementsapplication,NOUN,NN,compound,True,False
2008,iso,iso,NOUN,NN,compound,True,False
2009,iec,iec,NOUN,NN,compound,True,False
2010,vocabularysguidelines,vocabularysguideline,NOUN,NNS,ROOT,True,False
2011,sector,sector,NOUN,NN,pobj,True,False
2012,insurance,insurance,NOUN,NN,pobj,True,False
2013,alarm,alarm,NOUN,NN,appos,True,False
2014,institution,institution,NOUN,NN,appos,True,False
2015,engineers,engineer,NOUN,NNS,compound,True,False
2016,faculty,faculty,NOUN,NN,pobj,True,False
2017,actuaries,actuary,NOUN,NNS,pobj,True,False
2018,managementsguidelines,managementsguideline,NOUN,NNS,nsubj,True,False
2019,commerce,commerce,NOUN,NN,compound,True,False
2020,risksguidance,risksguidance,NOUN,NN,pobj,True,False
2021,stationery,stationery,NOUN,NN,appos,True,False
2022,proof,proof,NOUN,NN,nmod,True,False
2023,demonstration,demonstration,NOUN,NN,conj,True,False
2024,validate,validate,VERB,VB,conj,True,False
2025,exhibits,exhibit,VERB,VBZ,ccomp,True,False
2026,inclination,inclination,NOUN,NN,conj,True,False
2027,inhibits,inhibit,VERB,VBZ,relcl,True,False
2028,consequence,consequence,NOUN,NN,pobj,True,False
2029,sense,sense,NOUN,NN,conj,True,False
2030,course,course,NOUN,NN,pobj,True,False
2031,inaction,inaction,NOUN,NN,conj,True,False
2032,restriction,restriction,NOUN,NN,pobj,True,False
2033,limitation,limitation,NOUN,NN,conj,True,False
2034,overruns,overrun,NOUN,NNS,pobj,True,False
2035,anticipation,anticipation,NOUN,NN,pobj,True,False
2036,predetermined,predetermine,VERB,VBD,amod,True,False
2037,help,help,VERB,VB,advcl,True,False
2038,issue,issue,NOUN,NN,pobj,True,False
2039,problem,problem,NOUN,NN,compound,True,False
2040,iterates,iterate,VERB,VBZ,conj,True,False
2041,directed,direct,VERB,VBN,xcomp,True,False
2042,position,position,NOUN,NN,dobj,True,False
2043,attained,attain,VERB,VBN,relcl,True,False
2044,produced,produce,VERB,VBN,relcl,True,False
2045,measured,measure,VERB,VBN,acl,True,False
2046,broken,break,VERB,VBN,acl,True,False
2047,oresponse,oresponse,NOUN,NN,compound,True,False
2048,ownero,ownero,NOUN,NN,pobj,True,False
2049,disposition,disposition,NOUN,NN,dobj,True,False
2050,driven,drive,VERB,VBN,acl,True,False
2051,evidenced,evidence,VERB,VBN,conj,True,False
2052,behavior,behavior,NOUN,NN,compound,True,False
2053,seeking,seek,VERB,VBG,acl,True,False
2054,depiction,depiction,NOUN,NN,dobj,True,False
2055,arranged,arrange,VERB,VBN,acl,True,False
2056,grouped,group,VERB,VBN,conj,True,False
2057,subcategories,subcategorie,NOUN,NNS,dobj,True,False
2058,maturity,maturity,NOUN,NN,compound,True,False
2059,weather,weather,NOUN,NN,pobj,True,False
2060,subsidiary,subsidiary,NOUN,NN,compound,True,False
2061,framed,frame,VERB,VBN,conj,True,False
2062,varies,vary,VERB,VBZ,conj,True,False
2063,metalanguage,metalanguage,NOUN,NN,dobj,True,False
2064,separates,separate,VERB,VBZ,relcl,True,False
2065,containing,contain,VERB,VBG,acl,True,False
2066,threshold,threshold,NOUN,NN,ccomp,True,False
2067,initiating,initiate,VERB,VBG,amod,True,False
2068,gives,give,VERB,VBZ,relcl,True,False
2069,interests,interest,NOUN,NNS,nsubjpass,True,False
2070,exert,exert,VERB,VB,relcl,True,False
2071,circumstance,circumstance,NOUN,NN,pobj,True,False
2072,indexaaction,indexaaction,NOUN,NN,compound,True,False
2073,bbias,bbia,NOUN,NNS,compound,True,False
2074,ccause,ccause,NOUN,NN,ccomp,True,False
2075,factorsplan,factorsplan,NOUN,NN,compound,True,False
2076,ddata,ddata,NOUN,NN,pobj,True,False
2077,hhigh,hhigh,NOUN,NN,nmod,True,False
2078,iidentify,iidentify,NOUN,NN,nmod,True,False
2079,riskplan,riskplan,NOUN,NN,compound,True,False
2080,indexmmonitor,indexmmonitor,NOUN,NN,nmod,True,False
2081,oobjectiveplan,oobjectiveplan,VERB,VBP,dep,True,False
2082,opportunitiesaddressing,opportunitiesaddressing,NOUN,NN,amod,True,False
2083,pperform,pperform,VERB,VB,dep,True,False
2084,appropriate,appropriate,VERB,VBP,ccomp,True,False
2085,specifying,specify,VERB,VBG,acl,True,False
2086,probabilityproject,probabilityproject,NOUN,NN,amod,True,False
2087,qqualitative,qqualitative,VERB,VBP,ROOT,True,False
2088,indexhigh,indexhigh,VERB,VB,nmod,True,False
2089,presenting,present,VERB,VBG,xcomp,True,False
2090,rrbs,rrb,NOUN,NNS,nsubj,True,False
2091,resultsdocumenting,resultsdocumente,VERB,VBG,acl,True,False
2092,comp,comp,VERB,VBP,compound,True,False
2093,liance,liance,NOUN,NN,compound,True,False
2094,indexrisk,indexrisk,NOUN,NN,compound,True,False
2095,controlcompliance,controlcompliance,NOUN,NN,compound,True,False
2096,integrating,integrate,VERB,VBG,acl,True,False
2097,sschedules,sschedule,NOUN,NNS,conj,True,False
2098,stakeholdercommunication,stakeholdercommunication,NOUN,NN,pobj,True,False
2099,ttemplates,ttemplate,NOUN,NNS,pobj,True,False
2100,uncertaintyplan,uncertaintyplan,NOUN,NN,nmod,True,False
